id,timestamp,season,hour,weekday_name,month_name
1816,2017-05-02 13:00:00,summer,13,Tuesday,May
1817,2017-05-02 14:00:00,summer,14,Tuesday,May
1818,2017-05-02 15:00:00,summer,15,Tuesday,May
1819,2017-05-02 16:00:00,summer,16,Tuesday,May
1820,2017-05-02 17:00:00,summer,17,Tuesday,May
1821,2017-05-02 18:00:00,summer,18,Tuesday,May
1822,2017-05-02 19:00:00,summer,19,Tuesday,May
1823,2017-05-02 20:00:00,summer,20,Tuesday,May
1824,2017-05-02 21:00:00,summer,21,Tuesday,May
1825,2017-05-02 22:00:00,summer,22,Tuesday,May
1826,2017-05-02 23:00:00,summer,23,Tuesday,May
1827,2017-05-03 00:00:00,summer,00,Wednesday,May
1828,2017-05-03 01:00:00,summer,01,Wednesday,May
1829,2017-05-03 02:00:00,summer,02,Wednesday,May
1830,2017-05-03 03:00:00,summer,03,Wednesday,May
1831,2017-05-03 04:00:00,summer,04,Wednesday,May
1832,2017-05-03 05:00:00,summer,05,Wednesday,May
1833,2017-05-03 06:00:00,summer,06,Wednesday,May
1834,2017-05-03 07:00:00,summer,07,Wednesday,May
1835,2017-05-03 08:00:00,summer,08,Wednesday,May
1836,2017-05-03 09:00:00,summer,09,Wednesday,May
1837,2017-05-03 10:00:00,summer,10,Wednesday,May
1838,2017-05-03 11:00:00,summer,11,Wednesday,May
1839,2017-05-03 12:00:00,summer,12,Wednesday,May
1840,2017-05-03 13:00:00,summer,13,Wednesday,May
1841,2017-05-03 14:00:00,summer,14,Wednesday,May
1842,2017-05-03 15:00:00,summer,15,Wednesday,May
1843,2017-05-03 16:00:00,summer,16,Wednesday,May
1844,2017-05-03 17:00:00,summer,17,Wednesday,May
1845,2017-05-03 18:00:00,summer,18,Wednesday,May
1846,2017-05-03 19:00:00,summer,19,Wednesday,May
1847,2017-05-03 20:00:00,summer,20,Wednesday,May
1848,2017-05-03 21:00:00,summer,21,Wednesday,May
1849,2017-05-03 22:00:00,summer,22,Wednesday,May
1850,2017-05-03 23:00:00,summer,23,Wednesday,May
1851,2017-05-04 00:00:00,summer,00,Thursday,May
1852,2017-05-04 01:00:00,summer,01,Thursday,May
1853,2017-05-04 02:00:00,summer,02,Thursday,May
1854,2017-05-04 03:00:00,summer,03,Thursday,May
1855,2017-05-04 04:00:00,summer,04,Thursday,May
1856,2017-05-04 05:00:00,summer,05,Thursday,May
1857,2017-05-04 06:00:00,summer,06,Thursday,May
1858,2017-05-04 07:00:00,summer,07,Thursday,May
1859,2017-05-04 08:00:00,summer,08,Thursday,May
1860,2017-05-04 09:00:00,summer,09,Thursday,May
1861,2017-05-04 10:00:00,summer,10,Thursday,May
1862,2017-05-04 11:00:00,summer,11,Thursday,May
1863,2017-05-04 12:00:00,summer,12,Thursday,May
1864,2017-05-04 13:00:00,summer,13,Thursday,May
1865,2017-05-04 14:00:00,summer,14,Thursday,May
1866,2017-05-04 15:00:00,summer,15,Thursday,May
1867,2017-05-04 16:00:00,summer,16,Thursday,May
1868,2017-05-04 17:00:00,summer,17,Thursday,May
1869,2017-05-04 18:00:00,summer,18,Thursday,May
1870,2017-05-04 19:00:00,summer,19,Thursday,May
1871,2017-05-04 20:00:00,summer,20,Thursday,May
1872,2017-05-04 21:00:00,summer,21,Thursday,May
1873,2017-05-04 22:00:00,summer,22,Thursday,May
1874,2017-05-04 23:00:00,summer,23,Thursday,May
1875,2017-05-05 00:00:00,summer,00,Friday,May
1876,2017-05-05 01:00:00,summer,01,Friday,May
1877,2017-05-05 02:00:00,summer,02,Friday,May
1878,2017-05-05 03:00:00,summer,03,Friday,May
1879,2017-05-05 04:00:00,summer,04,Friday,May
1880,2017-05-05 05:00:00,summer,05,Friday,May
1881,2017-05-05 06:00:00,summer,06,Friday,May
1882,2017-05-05 07:00:00,summer,07,Friday,May
1883,2017-05-05 08:00:00,summer,08,Friday,May
1884,2017-05-05 09:00:00,summer,09,Friday,May
1885,2017-05-05 10:00:00,summer,10,Friday,May
1886,2017-05-05 11:00:00,summer,11,Friday,May
1887,2017-05-05 12:00:00,summer,12,Friday,May
1888,2017-05-05 13:00:00,summer,13,Friday,May
1889,2017-05-05 14:00:00,summer,14,Friday,May
1890,2017-05-05 15:00:00,summer,15,Friday,May
1891,2017-05-05 16:00:00,summer,16,Friday,May
1892,2017-05-05 17:00:00,summer,17,Friday,May
1893,2017-05-05 18:00:00,summer,18,Friday,May
1894,2017-05-05 19:00:00,summer,19,Friday,May
1895,2017-05-05 20:00:00,summer,20,Friday,May
1896,2017-05-05 21:00:00,summer,21,Friday,May
1897,2017-05-05 22:00:00,summer,22,Friday,May
1898,2017-05-05 23:00:00,summer,23,Friday,May
1899,2017-05-06 00:00:00,summer,00,Saturday,May
1900,2017-05-06 01:00:00,summer,01,Saturday,May
1901,2017-05-06 02:00:00,summer,02,Saturday,May
1902,2017-05-06 03:00:00,summer,03,Saturday,May
1903,2017-05-06 04:00:00,summer,04,Saturday,May
1904,2017-05-06 05:00:00,summer,05,Saturday,May
1905,2017-05-06 06:00:00,summer,06,Saturday,May
1906,2017-05-06 07:00:00,summer,07,Saturday,May
1907,2017-05-06 08:00:00,summer,08,Saturday,May
1908,2017-05-06 09:00:00,summer,09,Saturday,May
1909,2017-05-06 10:00:00,summer,10,Saturday,May
1910,2017-05-06 11:00:00,summer,11,Saturday,May
1911,2017-05-06 12:00:00,summer,12,Saturday,May
1912,2017-05-06 13:00:00,summer,13,Saturday,May
1913,2017-05-06 14:00:00,summer,14,Saturday,May
1914,2017-05-06 15:00:00,summer,15,Saturday,May
1915,2017-05-06 16:00:00,summer,16,Saturday,May
1916,2017-05-06 17:00:00,summer,17,Saturday,May
1917,2017-05-06 18:00:00,summer,18,Saturday,May
1918,2017-05-06 19:00:00,summer,19,Saturday,May
1919,2017-05-06 20:00:00,summer,20,Saturday,May
1920,2017-05-06 21:00:00,summer,21,Saturday,May
1921,2017-05-06 22:00:00,summer,22,Saturday,May
1922,2017-05-06 23:00:00,summer,23,Saturday,May
1923,2017-05-07 00:00:00,summer,00,Sunday,May
1924,2017-05-07 01:00:00,summer,01,Sunday,May
1925,2017-05-07 02:00:00,summer,02,Sunday,May
1926,2017-05-07 03:00:00,summer,03,Sunday,May
1927,2017-05-07 04:00:00,summer,04,Sunday,May
1928,2017-05-07 05:00:00,summer,05,Sunday,May
1929,2017-05-07 06:00:00,summer,06,Sunday,May
1930,2017-05-07 07:00:00,summer,07,Sunday,May
1931,2017-05-07 08:00:00,summer,08,Sunday,May
1932,2017-05-07 09:00:00,summer,09,Sunday,May
1933,2017-05-07 10:00:00,summer,10,Sunday,May
1934,2017-05-07 11:00:00,summer,11,Sunday,May
1935,2017-05-07 12:00:00,summer,12,Sunday,May
1936,2017-05-07 13:00:00,summer,13,Sunday,May
1937,2017-05-07 14:00:00,summer,14,Sunday,May
1938,2017-05-07 15:00:00,summer,15,Sunday,May
1939,2017-05-07 16:00:00,summer,16,Sunday,May
1940,2017-05-07 17:00:00,summer,17,Sunday,May
1941,2017-05-07 18:00:00,summer,18,Sunday,May
1942,2017-05-07 19:00:00,summer,19,Sunday,May
1943,2017-05-07 20:00:00,summer,20,Sunday,May
1944,2017-05-07 21:00:00,summer,21,Sunday,May
1945,2017-05-07 22:00:00,summer,22,Sunday,May
1946,2017-05-07 23:00:00,summer,23,Sunday,May
1947,2017-05-08 00:00:00,summer,00,Monday,May
1948,2017-05-08 01:00:00,summer,01,Monday,May
1949,2017-05-08 02:00:00,summer,02,Monday,May
1950,2017-05-08 03:00:00,summer,03,Monday,May
1951,2017-05-08 04:00:00,summer,04,Monday,May
1952,2017-05-08 05:00:00,summer,05,Monday,May
1953,2017-05-08 06:00:00,summer,06,Monday,May
1954,2017-05-08 07:00:00,summer,07,Monday,May
1955,2017-05-08 08:00:00,summer,08,Monday,May
1956,2017-05-08 09:00:00,summer,09,Monday,May
1957,2017-05-08 10:00:00,summer,10,Monday,May
1958,2017-05-08 11:00:00,summer,11,Monday,May
1959,2017-05-08 12:00:00,summer,12,Monday,May
1960,2017-05-08 13:00:00,summer,13,Monday,May
1961,2017-05-08 14:00:00,summer,14,Monday,May
1962,2017-05-08 15:00:00,summer,15,Monday,May
1963,2017-05-08 16:00:00,summer,16,Monday,May
1964,2017-05-08 17:00:00,summer,17,Monday,May
1965,2017-05-08 18:00:00,summer,18,Monday,May
1966,2017-05-08 19:00:00,summer,19,Monday,May
1967,2017-05-08 20:00:00,summer,20,Monday,May
1968,2017-05-08 21:00:00,summer,21,Monday,May
1969,2017-05-08 22:00:00,summer,22,Monday,May
1970,2017-05-08 23:00:00,summer,23,Monday,May
1971,2017-05-09 00:00:00,summer,00,Tuesday,May
1972,2017-05-09 01:00:00,summer,01,Tuesday,May
1973,2017-05-09 02:00:00,summer,02,Tuesday,May
1974,2017-05-09 03:00:00,summer,03,Tuesday,May
1975,2017-05-09 04:00:00,summer,04,Tuesday,May
1976,2017-05-09 05:00:00,summer,05,Tuesday,May
1977,2017-05-09 06:00:00,summer,06,Tuesday,May
1978,2017-05-09 07:00:00,summer,07,Tuesday,May
1979,2017-05-09 08:00:00,summer,08,Tuesday,May
1980,2017-05-09 09:00:00,summer,09,Tuesday,May
1981,2017-05-09 10:00:00,summer,10,Tuesday,May
1982,2017-05-09 11:00:00,summer,11,Tuesday,May
1983,2017-05-09 12:00:00,summer,12,Tuesday,May
1984,2017-05-09 13:00:00,summer,13,Tuesday,May
1985,2017-05-09 14:00:00,summer,14,Tuesday,May
1986,2017-05-09 15:00:00,summer,15,Tuesday,May
1987,2017-05-09 16:00:00,summer,16,Tuesday,May
1988,2017-05-09 17:00:00,summer,17,Tuesday,May
1989,2017-05-09 18:00:00,summer,18,Tuesday,May
1990,2017-05-09 19:00:00,summer,19,Tuesday,May
1991,2017-05-09 20:00:00,summer,20,Tuesday,May
1992,2017-05-09 21:00:00,summer,21,Tuesday,May
1993,2017-05-09 22:00:00,summer,22,Tuesday,May
1994,2017-05-09 23:00:00,summer,23,Tuesday,May
1995,2017-05-10 00:00:00,summer,00,Wednesday,May
1996,2017-05-10 01:00:00,summer,01,Wednesday,May
1997,2017-05-10 02:00:00,summer,02,Wednesday,May
1998,2017-05-10 03:00:00,summer,03,Wednesday,May
1999,2017-05-10 04:00:00,summer,04,Wednesday,May
2000,2017-05-10 05:00:00,summer,05,Wednesday,May
2001,2017-05-10 06:00:00,summer,06,Wednesday,May
2002,2017-05-10 07:00:00,summer,07,Wednesday,May
2003,2017-05-10 08:00:00,summer,08,Wednesday,May
2004,2017-05-10 09:00:00,summer,09,Wednesday,May
2005,2017-05-10 10:00:00,summer,10,Wednesday,May
2006,2017-05-10 11:00:00,summer,11,Wednesday,May
2007,2017-05-10 12:00:00,summer,12,Wednesday,May
2008,2017-05-10 13:00:00,summer,13,Wednesday,May
2009,2017-05-10 14:00:00,summer,14,Wednesday,May
2010,2017-05-10 15:00:00,summer,15,Wednesday,May
2011,2017-05-10 16:00:00,summer,16,Wednesday,May
2012,2017-05-10 17:00:00,summer,17,Wednesday,May
2013,2017-05-10 18:00:00,summer,18,Wednesday,May
2014,2017-05-10 19:00:00,summer,19,Wednesday,May
2015,2017-05-10 20:00:00,summer,20,Wednesday,May
2016,2017-05-10 21:00:00,summer,21,Wednesday,May
2017,2017-05-10 22:00:00,summer,22,Wednesday,May
2018,2017-05-10 23:00:00,summer,23,Wednesday,May
2019,2017-05-11 00:00:00,summer,00,Thursday,May
2020,2017-05-11 01:00:00,summer,01,Thursday,May
2021,2017-05-11 02:00:00,summer,02,Thursday,May
2022,2017-05-11 03:00:00,summer,03,Thursday,May
2023,2017-05-11 04:00:00,summer,04,Thursday,May
2024,2017-05-11 05:00:00,summer,05,Thursday,May
2025,2017-05-11 06:00:00,summer,06,Thursday,May
2026,2017-05-11 07:00:00,summer,07,Thursday,May
2027,2017-05-11 08:00:00,summer,08,Thursday,May
2028,2017-05-11 09:00:00,summer,09,Thursday,May
2029,2017-05-11 10:00:00,summer,10,Thursday,May
2030,2017-05-11 11:00:00,summer,11,Thursday,May
2031,2017-05-11 12:00:00,summer,12,Thursday,May
2032,2017-05-11 13:00:00,summer,13,Thursday,May
2033,2017-05-11 14:00:00,summer,14,Thursday,May
2034,2017-05-11 15:00:00,summer,15,Thursday,May
2035,2017-05-11 16:00:00,summer,16,Thursday,May
2036,2017-05-11 17:00:00,summer,17,Thursday,May
2037,2017-05-11 18:00:00,summer,18,Thursday,May
2038,2017-05-11 19:00:00,summer,19,Thursday,May
2039,2017-05-11 20:00:00,summer,20,Thursday,May
2040,2017-05-11 21:00:00,summer,21,Thursday,May
2041,2017-05-11 22:00:00,summer,22,Thursday,May
2042,2017-05-11 23:00:00,summer,23,Thursday,May
2043,2017-05-12 00:00:00,summer,00,Friday,May
2044,2017-05-12 01:00:00,summer,01,Friday,May
2045,2017-05-12 02:00:00,summer,02,Friday,May
2046,2017-05-12 03:00:00,summer,03,Friday,May
2047,2017-05-12 04:00:00,summer,04,Friday,May
2048,2017-05-12 05:00:00,summer,05,Friday,May
2049,2017-05-12 06:00:00,summer,06,Friday,May
2050,2017-05-12 07:00:00,summer,07,Friday,May
2051,2017-05-12 08:00:00,summer,08,Friday,May
2052,2017-05-12 09:00:00,summer,09,Friday,May
2053,2017-05-12 10:00:00,summer,10,Friday,May
2054,2017-05-12 11:00:00,summer,11,Friday,May
2055,2017-05-12 12:00:00,summer,12,Friday,May
2056,2017-05-12 13:00:00,summer,13,Friday,May
2057,2017-05-12 14:00:00,summer,14,Friday,May
2058,2017-05-12 15:00:00,summer,15,Friday,May
2059,2017-05-12 16:00:00,summer,16,Friday,May
2060,2017-05-12 17:00:00,summer,17,Friday,May
2061,2017-05-12 18:00:00,summer,18,Friday,May
2062,2017-05-12 19:00:00,summer,19,Friday,May
2063,2017-05-12 20:00:00,summer,20,Friday,May
2064,2017-05-12 21:00:00,summer,21,Friday,May
2065,2017-05-12 22:00:00,summer,22,Friday,May
2066,2017-05-12 23:00:00,summer,23,Friday,May
2067,2017-05-13 00:00:00,summer,00,Saturday,May
2068,2017-05-13 01:00:00,summer,01,Saturday,May
2069,2017-05-13 02:00:00,summer,02,Saturday,May
2070,2017-05-13 03:00:00,summer,03,Saturday,May
2071,2017-05-13 04:00:00,summer,04,Saturday,May
2072,2017-05-13 05:00:00,summer,05,Saturday,May
2073,2017-05-13 06:00:00,summer,06,Saturday,May
2074,2017-05-13 07:00:00,summer,07,Saturday,May
2075,2017-05-13 08:00:00,summer,08,Saturday,May
2076,2017-05-13 09:00:00,summer,09,Saturday,May
2077,2017-05-13 10:00:00,summer,10,Saturday,May
2078,2017-05-13 11:00:00,summer,11,Saturday,May
2079,2017-05-13 12:00:00,summer,12,Saturday,May
2080,2017-05-13 13:00:00,summer,13,Saturday,May
2081,2017-05-13 14:00:00,summer,14,Saturday,May
2082,2017-05-13 15:00:00,summer,15,Saturday,May
2083,2017-05-13 16:00:00,summer,16,Saturday,May
2084,2017-05-13 17:00:00,summer,17,Saturday,May
2085,2017-05-13 18:00:00,summer,18,Saturday,May
2086,2017-05-13 19:00:00,summer,19,Saturday,May
2087,2017-05-13 20:00:00,summer,20,Saturday,May
2088,2017-05-13 21:00:00,summer,21,Saturday,May
2089,2017-05-13 22:00:00,summer,22,Saturday,May
2090,2017-05-13 23:00:00,summer,23,Saturday,May
2091,2017-05-14 00:00:00,summer,00,Sunday,May
2092,2017-05-14 01:00:00,summer,01,Sunday,May
2093,2017-05-14 02:00:00,summer,02,Sunday,May
2094,2017-05-14 03:00:00,summer,03,Sunday,May
2095,2017-05-14 04:00:00,summer,04,Sunday,May
2096,2017-05-14 05:00:00,summer,05,Sunday,May
2097,2017-05-14 06:00:00,summer,06,Sunday,May
2098,2017-05-14 07:00:00,summer,07,Sunday,May
2099,2017-05-14 08:00:00,summer,08,Sunday,May
2100,2017-05-14 09:00:00,summer,09,Sunday,May
2101,2017-05-14 10:00:00,summer,10,Sunday,May
2102,2017-05-14 11:00:00,summer,11,Sunday,May
2103,2017-05-14 12:00:00,summer,12,Sunday,May
2104,2017-05-14 13:00:00,summer,13,Sunday,May
2105,2017-05-14 14:00:00,summer,14,Sunday,May
2106,2017-05-14 15:00:00,summer,15,Sunday,May
2107,2017-05-14 16:00:00,summer,16,Sunday,May
2108,2017-05-14 17:00:00,summer,17,Sunday,May
2109,2017-05-14 18:00:00,summer,18,Sunday,May
2110,2017-05-14 19:00:00,summer,19,Sunday,May
2111,2017-05-14 20:00:00,summer,20,Sunday,May
2112,2017-05-14 21:00:00,summer,21,Sunday,May
2113,2017-05-14 22:00:00,summer,22,Sunday,May
2114,2017-05-14 23:00:00,summer,23,Sunday,May
2115,2017-05-15 00:00:00,summer,00,Monday,May
2116,2017-05-15 01:00:00,summer,01,Monday,May
2117,2017-05-15 02:00:00,summer,02,Monday,May
2118,2017-05-15 03:00:00,summer,03,Monday,May
2119,2017-05-15 04:00:00,summer,04,Monday,May
2120,2017-05-15 05:00:00,summer,05,Monday,May
2121,2017-05-15 06:00:00,summer,06,Monday,May
2122,2017-05-15 07:00:00,summer,07,Monday,May
2123,2017-05-15 08:00:00,summer,08,Monday,May
2124,2017-05-15 09:00:00,summer,09,Monday,May
2125,2017-05-15 10:00:00,summer,10,Monday,May
2126,2017-05-15 11:00:00,summer,11,Monday,May
2127,2017-05-15 12:00:00,summer,12,Monday,May
2128,2017-05-15 13:00:00,summer,13,Monday,May
2129,2017-05-15 14:00:00,summer,14,Monday,May
2130,2017-05-15 15:00:00,summer,15,Monday,May
2131,2017-05-15 16:00:00,summer,16,Monday,May
2132,2017-05-15 17:00:00,summer,17,Monday,May
2133,2017-05-15 18:00:00,summer,18,Monday,May
2134,2017-05-15 19:00:00,summer,19,Monday,May
2135,2017-05-15 20:00:00,summer,20,Monday,May
2136,2017-05-15 21:00:00,summer,21,Monday,May
2137,2017-05-15 22:00:00,summer,22,Monday,May
2138,2017-05-15 23:00:00,summer,23,Monday,May
2139,2017-05-16 00:00:00,summer,00,Tuesday,May
2140,2017-05-16 01:00:00,summer,01,Tuesday,May
2141,2017-05-16 02:00:00,summer,02,Tuesday,May
2142,2017-05-16 03:00:00,summer,03,Tuesday,May
2143,2017-05-16 04:00:00,summer,04,Tuesday,May
2144,2017-05-16 05:00:00,summer,05,Tuesday,May
2145,2017-05-16 06:00:00,summer,06,Tuesday,May
2146,2017-05-16 07:00:00,summer,07,Tuesday,May
2147,2017-05-16 08:00:00,summer,08,Tuesday,May
2148,2017-05-16 09:00:00,summer,09,Tuesday,May
2149,2017-05-16 10:00:00,summer,10,Tuesday,May
2150,2017-05-16 11:00:00,summer,11,Tuesday,May
2151,2017-05-16 12:00:00,summer,12,Tuesday,May
2152,2017-05-16 13:00:00,summer,13,Tuesday,May
2153,2017-05-16 14:00:00,summer,14,Tuesday,May
2154,2017-05-16 15:00:00,summer,15,Tuesday,May
2155,2017-05-16 16:00:00,summer,16,Tuesday,May
2156,2017-05-16 17:00:00,summer,17,Tuesday,May
2157,2017-05-16 18:00:00,summer,18,Tuesday,May
2158,2017-05-16 19:00:00,summer,19,Tuesday,May
2159,2017-05-16 20:00:00,summer,20,Tuesday,May
2160,2017-05-16 21:00:00,summer,21,Tuesday,May
2161,2017-05-16 22:00:00,summer,22,Tuesday,May
2162,2017-05-16 23:00:00,summer,23,Tuesday,May
2163,2017-05-17 00:00:00,summer,00,Wednesday,May
2164,2017-05-17 01:00:00,summer,01,Wednesday,May
2165,2017-05-17 02:00:00,summer,02,Wednesday,May
2166,2017-05-17 03:00:00,summer,03,Wednesday,May
2167,2017-05-17 04:00:00,summer,04,Wednesday,May
2168,2017-05-17 05:00:00,summer,05,Wednesday,May
2169,2017-05-17 06:00:00,summer,06,Wednesday,May
2170,2017-05-17 07:00:00,summer,07,Wednesday,May
2171,2017-05-17 08:00:00,summer,08,Wednesday,May
2172,2017-05-17 09:00:00,summer,09,Wednesday,May
2173,2017-05-17 10:00:00,summer,10,Wednesday,May
2174,2017-05-17 11:00:00,summer,11,Wednesday,May
2175,2017-05-17 12:00:00,summer,12,Wednesday,May
2176,2017-05-17 13:00:00,summer,13,Wednesday,May
2177,2017-05-17 14:00:00,summer,14,Wednesday,May
2178,2017-05-17 15:00:00,summer,15,Wednesday,May
2179,2017-05-17 16:00:00,summer,16,Wednesday,May
2180,2017-05-17 17:00:00,summer,17,Wednesday,May
2181,2017-05-17 18:00:00,summer,18,Wednesday,May
2182,2017-05-17 19:00:00,summer,19,Wednesday,May
2183,2017-05-17 20:00:00,summer,20,Wednesday,May
2184,2017-05-17 21:00:00,summer,21,Wednesday,May
2185,2017-05-17 22:00:00,summer,22,Wednesday,May
2186,2017-05-17 23:00:00,summer,23,Wednesday,May
2187,2017-05-18 00:00:00,summer,00,Thursday,May
2188,2017-05-18 01:00:00,summer,01,Thursday,May
2189,2017-05-18 02:00:00,summer,02,Thursday,May
2190,2017-05-18 03:00:00,summer,03,Thursday,May
2191,2017-05-18 04:00:00,summer,04,Thursday,May
2192,2017-05-18 05:00:00,summer,05,Thursday,May
2193,2017-05-18 06:00:00,summer,06,Thursday,May
2194,2017-05-18 07:00:00,summer,07,Thursday,May
2195,2017-05-18 08:00:00,summer,08,Thursday,May
2196,2017-05-18 09:00:00,summer,09,Thursday,May
2197,2017-05-18 10:00:00,summer,10,Thursday,May
2198,2017-05-18 11:00:00,summer,11,Thursday,May
2199,2017-05-18 12:00:00,summer,12,Thursday,May
2200,2017-05-18 13:00:00,summer,13,Thursday,May
2201,2017-05-18 14:00:00,summer,14,Thursday,May
2202,2017-05-18 15:00:00,summer,15,Thursday,May
2203,2017-05-18 16:00:00,summer,16,Thursday,May
2204,2017-05-18 17:00:00,summer,17,Thursday,May
2205,2017-05-18 18:00:00,summer,18,Thursday,May
2206,2017-05-18 19:00:00,summer,19,Thursday,May
2207,2017-05-18 20:00:00,summer,20,Thursday,May
2208,2017-05-18 21:00:00,summer,21,Thursday,May
2209,2017-05-18 22:00:00,summer,22,Thursday,May
2210,2017-05-18 23:00:00,summer,23,Thursday,May
2211,2017-05-19 00:00:00,summer,00,Friday,May
2212,2017-05-19 01:00:00,summer,01,Friday,May
2213,2017-05-19 02:00:00,summer,02,Friday,May
2214,2017-05-19 03:00:00,summer,03,Friday,May
2215,2017-05-19 04:00:00,summer,04,Friday,May
2216,2017-05-19 05:00:00,summer,05,Friday,May
2217,2017-05-19 06:00:00,summer,06,Friday,May
2218,2017-05-19 07:00:00,summer,07,Friday,May
2219,2017-05-19 08:00:00,summer,08,Friday,May
2220,2017-05-19 09:00:00,summer,09,Friday,May
2221,2017-05-19 10:00:00,summer,10,Friday,May
2222,2017-05-19 11:00:00,summer,11,Friday,May
2223,2017-05-19 12:00:00,summer,12,Friday,May
2224,2017-05-19 13:00:00,summer,13,Friday,May
2225,2017-05-19 14:00:00,summer,14,Friday,May
2226,2017-05-19 15:00:00,summer,15,Friday,May
2227,2017-05-19 16:00:00,summer,16,Friday,May
2228,2017-05-19 17:00:00,summer,17,Friday,May
2229,2017-05-19 18:00:00,summer,18,Friday,May
2230,2017-05-19 19:00:00,summer,19,Friday,May
2231,2017-05-19 20:00:00,summer,20,Friday,May
2232,2017-05-19 21:00:00,summer,21,Friday,May
2233,2017-05-19 22:00:00,summer,22,Friday,May
2234,2017-05-19 23:00:00,summer,23,Friday,May
2235,2017-06-01 00:00:00,summer,00,Thursday,June
2236,2017-06-01 01:00:00,summer,01,Thursday,June
2237,2017-06-01 02:00:00,summer,02,Thursday,June
2238,2017-06-01 03:00:00,summer,03,Thursday,June
2239,2017-06-01 04:00:00,summer,04,Thursday,June
2240,2017-06-01 05:00:00,summer,05,Thursday,June
2241,2017-06-01 06:00:00,summer,06,Thursday,June
2242,2017-06-01 07:00:00,summer,07,Thursday,June
2243,2017-06-01 08:00:00,summer,08,Thursday,June
2244,2017-06-01 09:00:00,summer,09,Thursday,June
2245,2017-06-01 10:00:00,summer,10,Thursday,June
2246,2017-06-01 11:00:00,summer,11,Thursday,June
2247,2017-06-01 12:00:00,summer,12,Thursday,June
2248,2017-06-01 13:00:00,summer,13,Thursday,June
2249,2017-06-01 14:00:00,summer,14,Thursday,June
2250,2017-06-01 15:00:00,summer,15,Thursday,June
2251,2017-06-01 16:00:00,summer,16,Thursday,June
2252,2017-06-01 17:00:00,summer,17,Thursday,June
2253,2017-06-01 18:00:00,summer,18,Thursday,June
2254,2017-06-01 19:00:00,summer,19,Thursday,June
2255,2017-06-01 20:00:00,summer,20,Thursday,June
2256,2017-06-01 21:00:00,summer,21,Thursday,June
2257,2017-06-01 22:00:00,summer,22,Thursday,June
2258,2017-06-01 23:00:00,summer,23,Thursday,June
2259,2017-06-02 00:00:00,summer,00,Friday,June
2260,2017-06-02 01:00:00,summer,01,Friday,June
2261,2017-06-02 02:00:00,summer,02,Friday,June
2262,2017-06-02 03:00:00,summer,03,Friday,June
2263,2017-06-02 04:00:00,summer,04,Friday,June
2264,2017-06-02 05:00:00,summer,05,Friday,June
2265,2017-06-02 06:00:00,summer,06,Friday,June
2266,2017-06-02 07:00:00,summer,07,Friday,June
2267,2017-06-02 08:00:00,summer,08,Friday,June
2268,2017-06-02 09:00:00,summer,09,Friday,June
2269,2017-06-02 10:00:00,summer,10,Friday,June
2270,2017-06-02 11:00:00,summer,11,Friday,June
2271,2017-06-02 12:00:00,summer,12,Friday,June
2272,2017-06-02 13:00:00,summer,13,Friday,June
2273,2017-06-02 14:00:00,summer,14,Friday,June
2274,2017-06-02 15:00:00,summer,15,Friday,June
2275,2017-06-02 16:00:00,summer,16,Friday,June
2276,2017-06-02 17:00:00,summer,17,Friday,June
2277,2017-06-02 18:00:00,summer,18,Friday,June
2278,2017-06-02 19:00:00,summer,19,Friday,June
2279,2017-06-02 20:00:00,summer,20,Friday,June
2280,2017-06-02 21:00:00,summer,21,Friday,June
2281,2017-06-02 22:00:00,summer,22,Friday,June
2282,2017-06-02 23:00:00,summer,23,Friday,June
2283,2017-06-03 00:00:00,summer,00,Saturday,June
2284,2017-06-03 01:00:00,summer,01,Saturday,June
2285,2017-06-03 02:00:00,summer,02,Saturday,June
2286,2017-06-03 03:00:00,summer,03,Saturday,June
2287,2017-06-03 04:00:00,summer,04,Saturday,June
2288,2017-06-03 05:00:00,summer,05,Saturday,June
2289,2017-06-03 06:00:00,summer,06,Saturday,June
2290,2017-06-03 07:00:00,summer,07,Saturday,June
2291,2017-06-03 08:00:00,summer,08,Saturday,June
2292,2017-06-03 09:00:00,summer,09,Saturday,June
2293,2017-06-03 10:00:00,summer,10,Saturday,June
2294,2017-06-03 11:00:00,summer,11,Saturday,June
2295,2017-06-03 12:00:00,summer,12,Saturday,June
2296,2017-06-03 13:00:00,summer,13,Saturday,June
2297,2017-06-03 14:00:00,summer,14,Saturday,June
2298,2017-06-03 15:00:00,summer,15,Saturday,June
2299,2017-06-03 16:00:00,summer,16,Saturday,June
2300,2017-06-03 17:00:00,summer,17,Saturday,June
2301,2017-06-03 18:00:00,summer,18,Saturday,June
2302,2017-06-03 19:00:00,summer,19,Saturday,June
2303,2017-06-03 20:00:00,summer,20,Saturday,June
2304,2017-06-03 21:00:00,summer,21,Saturday,June
2305,2017-06-03 22:00:00,summer,22,Saturday,June
2306,2017-06-03 23:00:00,summer,23,Saturday,June
2307,2017-06-04 00:00:00,summer,00,Sunday,June
2308,2017-06-04 01:00:00,summer,01,Sunday,June
2309,2017-06-04 02:00:00,summer,02,Sunday,June
2310,2017-06-04 03:00:00,summer,03,Sunday,June
2311,2017-06-04 04:00:00,summer,04,Sunday,June
2312,2017-06-04 05:00:00,summer,05,Sunday,June
2313,2017-06-04 06:00:00,summer,06,Sunday,June
2314,2017-06-04 07:00:00,summer,07,Sunday,June
